,Fossil fuel and cement production emissions by fuel type,,,,,,,,,,,,,,,,,,,,,,,,,,,
,All values in million tonnes of carbon per year (MtC/yr), except the per capita emissions which are in tonnes of carbon per person per year (tC/person/yr). For values in million tonnes of CO2 per year, multiply the values below by 3.664,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Methods: Full details of the method are described in Friedlingstein et al (2023) and Andrew and Peters (2022). Full country and fuel data can be found at https://zenodo.org/record/7215364,,,,,,,,,,,,,,,,,,,,,,,,,,,
,The uncertainty for the global estimates is about ±5 % for a ± 1 sigma confidence level. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cite as: Friedlingstein et al (2023; see summary tab),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MtC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,fossil.emissions.excluding.carbonation,Coal,Oil,Gas,Cement.emission,Flaring,Other,,,,,,,,,,,,,,,,,,,,,
1858,77.572367726,77.555367726,0.017,0,0,0,0,5.8987687268714499E-2,,,,,,,,,,,,,,,,,,,,
1859,82.282004764,82.267006149,0.014998614462,0,0,0,0,6.2251742233356902E-2,,,,,,,,,,,,,,,,,,,,
1860,90.328215056,90.252361025,0.075854031066,0,0,0,0,6.7992370039996294E-2,,,,,,,,,,,,,,,,,,,,
1861,94.919708806,94.661162775,0.25854603181,0,0,0,0,7.1085411917517896E-2,,,,,,,,,,,,,,,,,,,,
1862,96.74915536,96.365942977,0.38321238389,0,0,0,0,7.2086725131542101E-2,,,,,,,,,,,,,,,,,,,,
1863,103.21510447,102.86092584,0.35417863233,0,0,0,0,7.6512353511490605E-2,,,,,,,,,,,,,,,,,,,,
1864,111.27892315,110.97472194,0.30420121144,0,0,0,0,0.0820686061785382,,,,,,,,,,,,,,,,,,,,
1865,118.13840852,117.77710455,0.36130397263,0,0,0,0,8.6681464877517295E-2,,,,,,,,,,,,,,,,,,,,
1866,121.87597907,121.33762468,0.53835438319,0,0,0,0,8.8964937449097906E-2,,,,,,,,,,,,,,,,,,,,
1867,130.50238768,129.9547778,0.54760987347,0,0,0,0,9.4771776601055305E-2,,,,,,,,,,,,,,,,,,,,
1868,134.15719306,133.52921644,0.62797661559,0,0,0,0,9.6923264143704599E-2,,,,,,,,,,,,,,,,,,,,
1869,142.45475007,141.73587806,0.71887200944,0,0,0,0,0.102385333490568,,,,,,,,,,,,,,,,,,,,
1870,145.56174867,144.70058968,0.86115898513,0,0,0,0,0.104075287007535,,,,,,,,,,,,,,,,,,,,
1871,154.71926145,153.81328437,0.90597707584,0,0,0,0,0.110046600790096,,,,,,,,,,,,,,,,,,,,
1872,171.20667302,170.18716608,1.019506938,0,0,0,0,0.121136985822047,,,,,,,,,,,,,,,,,,,,
1873,181.89989667,180.34629579,1.5536008777,0,0,0,0,0.12802767845636701,,,,,,,,,,,,,,,,,,,,
1874,170.36913905,168.6586676,1.7104714437,0,0,0,0,0.119280321715711,,,,,,,,,,,,,,,,,,,,
1875,184.80180777,183.2029409,1.5988668662,0,0,0,0,0.12870080467327499,,,,,,,,,,,,,,,,,,,,
1876,187.44001786,185.6496282,1.7903896548,0,0,0,0,0.12984489342276301,,,,,,,,,,,,,,,,,,,,
1877,191.15840648,188.74485771,2.4135487713,0,0,0,0,0.131714453292469,,,,,,,,,,,,,,,,,,,,
1878,192.67837332,189.93074317,2.7476301507,0,0,0,0,0.132050509485444,,,,,,,,,,,,,,,,,,,,
1879,206.32927977,202.86772284,3.4615569294,0,0,0,0,0.14064500167861599,,,,,,,,,,,,,,,,,,,,
1880,233.05578933,228.85474784,4.200994451,0,4.703162713e-05,0,0,0.15800418079140199,,,,,,,,,,,,,,,,,,,,
1881,241.14193821,236.42954109,4.7123404065,0,5.6720839804e-05,0,0,0.16259802077496499,,,,,,,,,,,,,,,,,,,,
1882,254.73802837,249.51729574,5.1756588974,0.045,7.3737091745e-05,0,0,0.17082773320295799,,,,,,,,,,,,,,,,,,,,
1883,270.9480364,266.33240994,4.511532894,0.10399849911,9.5064127511e-05,0,0,0.18070103654140099,,,,,,,,,,,,,,,,,,,,
1884,274.05406135,268.72800367,5.0059669233,0.32,9.0753343686e-05,0,0,0.181764293907764,,,,,,,,,,,,,,,,,,,,
1885,276.10183728,269.90862615,5.1791169758,1.014,9.4156594074e-05,0,0,0.182107020558302,,,,,,,,,,,,,,,,,,,,
1886,280.40870957,272.35258868,5.9610187878,2.095,0.00010209751165,0,0,0.183916646477294,,,,,,,,,,,,,,,,,,,,
1887,294.41780302,284.78817118,6.4124799962,3.217,0.00015184722411,0,0,0.192022701397913,,,,,,,,,,,,,,,,,,,,
1888,325.96960843,314.67914899,6.7123118915,4.578,0.00014754894156,0,0,0.21140299956169301,,,,,,,,,,,,,,,,,,,,
1889,326.04368589,314.94899932,7.7575277563,3.337,0.00015881835145,0,0,0.21025274130270599,,,,,,,,,,,,,,,,,,,,
1890,354.9023758,342.25068824,9.4615351437,3.1899709069,0.00018150668737,0,0,0.22755830518711001,,,,,,,,,,,,,,,,,,,,
1891,371.6567085,358.06670353,11.147818399,2.442,0.00018656146711,0,0,0.23693516154004601,,,,,,,,,,,,,,,,,,,,
1892,374.56235804,361.4625113,10.977648025,2.122,0.00019871853546,0,0,0.237411116124458,,,,,,,,,,,,,,,,,,,,
1893,369.94468908,356.33849764,11.617009881,1.989,0.0001815626595,0,0,0.23312481904983801,,,,,,,,,,,,,,,,,,,,
1894,382.92007777,369.70422775,11.387644532,1.8280157578,0.00018972542362,0,0,0.23989426475172601,,,,,,,,,,,,,,,,,,,,
1895,405.95861816,390.78402806,13.252406667,1.9219853272,0.00019810095895,0,0,0.25283577815336,,,,,,,,,,,,,,,,,,,,
1896,419.31375821,403.09125357,14.353303038,1.8689857596,0.0002158448712,0,0,0.25961259572269901,,,,,,,,,,,,,,,,,,,,
1897,439.20075411,422.04943334,15.162086007,1.9889854331,0.00024933262814,0,0,0.27031134967718901,,,,,,,,,,,,,,,,,,,,
1898,463.20043984,445.28035246,15.610812606,2.309,0.00027478315552,0,0,0.28338002608865798,,,,,,,,,,,,,,,,,,,,
1899,505.92500529,486.55463539,16.394017774,2.976,0.00035213306981,0,0,0.30765915744021599,,,,,,,,,,,,,,,,,,,,
1900,532.80826525,511.27709147,18.380793154,3.15,0.00038062826582,0,0,0.32204925557035002,,,,,,,,,,,,,,,,,,,,
1901,550.42152816,526.50129257,20.40978083,3.51,0.00045475449876,0,0,0.33061171116270699,,,,,,,,,,,,,,,,,,,,
1902,564.32422168,538.52231964,22.063313059,3.738,0.000588976942,0,0,0.33671757626406701,,,,,,,,,,,,,,,,,,,,
1903,615.20200595,587.87263565,23.363674761,3.965,0.00069553695195,0,0,0.36453597353334899,,,,,,,,,,,,,,,,,,,,
1904,622.20180543,591.32530896,26.236285684,4.1389830017,0.00075016599756,0,0.50047762009,0.36604849019531999,,,,,,,,,,,,,,,,,,,,
1905,662.47772321,630.75406736,26.496181451,4.686,0.00095857147545,0,0.54051582969,0.38689193815799899,,,,,,,,,,,,,,,,,,,,
1906,691.79400563,659.28337395,26.735850216,5.193,0.0012274281743,0,0.5805540393,0.40101356932376298,,,,,,,,,,,,,,,,,,,,
1907,788.29639457,749.69214158,32.617471066,5.4249834697,0.0012635256617,0,0.5605349345,0.45353859672353303,,,,,,,,,,,,,,,,,,,,
1908,757.7622645,716.68529806,35.174991818,5.37,0.031496996857,0,0.50047762009,0.43271672832263602,,,,,,,,,,,,,,,,,,,,
1909,788.89049687,745.09973126,36.698593522,6.4199994299,0.031561308731,0,0.64061135371,0.44715825600429498,,,,,,,,,,,,,,,,,,,,
1910,828.08128162,781.25080413,39.35291146,6.8,0.036954678746,0,0.64061135371,0.46595360847457501,,,,,,,,,,,,,,,,,,,,
1911,840.47543857,791.05743581,41.737986718,7.019010214,0.040413578674,0,0.62059224891,0.46954491720770603,,,,,,,,,,,,,,,,,,,,
1912,883.17784258,831.8273882,42.93361692,7.728,0.048226107218,0,0.64061135371,0.48991131367987201,,,,,,,,,,,,,,,,,,,,
1913,956.95299107,898.44831792,49.710713737,8.078,0.055328951499,0,0.66063045852,0.527099812345038,,,,,,,,,,,,,,,,,,,,
1914,868.00097646,808.31206228,50.80328483,8.2250171947,0.040019904906,0,0.62059224891,0.47473659014486802,,,,,,,,,,,,,,,,,,,,
1915,855.5824396,792.23353581,53.947538585,8.6969841398,0.043750611302,0,0.66063045852,0.46462642296513901,,,,,,,,,,,,,,,,,,,,
1916,924.08799118,854.06230003,58.761478423,10.47402011,0.049485734209,0,0.74070687773,0.49822644876594901,,,,,,,,,,,,,,,,,,,,
1917,966.27366191,889.13933396,65.357232335,11.055983631,0.040462423648,0,0.68064956332,0.51716595518467301,,,,,,,,,,,,,,,,,,,,
1918,953.40178464,875.93824537,66.883346498,9.9670005793,0.032638150301,0,0.5805540393,0.50646634360085596,,,,,,,,,,,,,,,,,,,,
1919,826.6939274,741.07726399,74.625047812,10.35699632,0.034046130639,0,0.6005731441,0.43578959674697798,,,,,,,,,,,,,,,,,,,,
1920,961.08826269,853.14221377,95.887781317,11.377017892,0.040638353454,0,0.64061135371,0.50263206230147395,,,,,,,,,,,,,,,,,,,,
1921,843.36700133,728.26922033,105.05165002,9.5503258544,0.03536571235,0,0.46043941048,0.43746095948589497,,,,,,,,,,,,,,,,,,,,
1922,884.36514063,756.18098288,116.52466774,10.946247931,0.052611623611,0,0.66063045852,0.45485739531790198,,,,,,,,,,,,,,,,,,,,
1923,1003.3387395,858.73327794,129.47225942,14.33573863,0.056756628023,0,0.74070687773,0.51157929604303498,,,,,,,,,,,,,,,,,,,,
1924,1006.3373919,860.4288569,128.81263151,16.296235635,0.058960972848,0,0.74070687773,0.50856529084197299,,,,,,,,,,,,,,,,,,,,
1925,1017.2035434,860.09437059,134.88415443,17.446261772,3.9379541703,0,0.84080240175,0.50942407120102595,,,,,,,,,,,,,,,,,,,,
1926,999.18957601,841.07289264,134.40111763,18.87175727,4.0230251687,0,0.82078329694,0.49583030269280098,,,,,,,,,,,,,,,,,,,,
1927,1090.64645,917.42707047,147.45495713,20.747496533,4.2161616431,0,0.80076419214,0.53621834837837701,,,,,,,,,,,,,,,,,,,,
1928,1085.9069824,902.08612797,150.75794553,22.550622629,9.7115220363,0,0.80076419214,0.52892627691587302,,,,,,,,,,,,,,,,,,,,
1929,1165.6407945,961.28641414,165.42703933,28.083074364,10.063521552,0,0.78074508734,0.56246738272653996,,,,,,,,,,,,,,,,,,,,
1930,1074.9450078,877.18135817,158.99181349,28.445713088,9.7055308093,0,0.62059224891,0.51386217458896,,,,,,,,,,,,,,,,,,,,
1931,960.67227954,772.50129632,153.88684614,25.351810906,8.4318485451,0,0.50047762009,0.45486899641220102,,,,,,,,,,,,,,,,,,,,
1932,866.12344825,687.71853215,147.22681665,24.07810648,6.7396490783,0,0.36034388646,0.40607921865243202,,,,,,,,,,,,,,,,,,,,
1933,911.98640865,719.28051262,160.96401484,24.815192564,6.5062874343,0,0.42040120087,0.42330285449468003,,,,,,,,,,,,,,,,,,,,
1934,991.87820868,785.47856498,170.34975855,27.827165941,7.7822989059,0,0.44042030568,0.45572852298518601,,,,,,,,,,,,,,,,,,,,
1935,1041.1567554,817.84128727,183.62586728,30.399724374,8.7493606574,0,0.54051582969,0.47352378401043199,,,,,,,,,,,,,,,,,,,,
1936,1142.3345462,896.50389662,200.31303509,34.264859668,10.572105226,0,0.68064956332,0.51431315480900397,,,,,,,,,,,,,,,,,,,,
1937,1221.133412,945.23938703,225.6456292,38.371250769,11.136438147,0,0.74070687773,0.54434400347605805,,,,,,,,,,,,,,,,,,,,
1938,1148.17166,880.91041419,219.16280162,36.984490169,10.513380914,0,0.6005731441,0.50686886029867795,,,,,,,,,,,,,,,,,,,,
1939,1214.8600738,937.48034624,228.28960489,38.577011322,9.7323662923,0,0.78074508734,0.531287642688689,,,,,,,,,,,,,,,,,,,,
1940,1326.7864289,1035.4180919,240.00102131,41.908251473,8.5782236628,0,0.88084061135,0.57502655326382002,,,,,,,,,,,,,,,,,,,,
1941,1356.6633301,1060.0518461,241.81059478,41.884066465,11.815771928,0,1.1010507642,0.58313983113082901,,,,,,,,,,,,,,,,,,,,
1942,1353.5988176,1067.058016,229.64682742,45.319034607,10.47388887,0,1.1010507642,0.57753774302926997,,,,,,,,,,,,,,,,,,,,
1943,1376.0082711,1071.3034251,244.11630254,49.918093527,9.4893226706,0,1.1811271834,0.58309459290671495,,,,,,,,,,,,,,,,,,,,
1944,1396.8091352,1055.6870057,279.82507123,53.930356458,6.1855746546,0,1.1811271834,0.58801222643138296,,,,,,,,,,,,,,,,,,,,
1945,1161.8821875,818.2412176,277.12968598,59.156874727,6.2733775187,0,1.0810316594,0.48586551644138298,,,,,,,,,,,,,,,,,,,,
1946,1268.0468352,882.65552676,313.29555014,61.105847513,9.9088791796,0,1.0810316594,0.52655098350635798,,,,,,,,,,,,,,,,,,,,
1947,1404.4164356,988.3140583,335.41299126,67.673968145,11.774233351,0,1.2411844978,0.57872920037786602,,,,,,,,,,,,,,,,,,,,
1948,1480.6093595,1020.4929305,368.23118536,76.47144504,14.092537712,0,1.321260917,0.60492078786327896,,,,,,,,,,,,,,,,,,,,
1949,1414.0299488,967.73980619,347.24721529,82.020606423,15.881231937,0,1.1410889738,0.57211763087827905,,,,,,,,,,,,,,,,,,,,
1950,1618.2701063,1052.2207294,429.92603743,96.409412714,18.258627607,20.094,1.3612991266,0.64748359940046596,,,,,,,,,,,,,,,,,,,,
1951,1741.6500536,1107.8299073,476.22621146,113.61399949,20.678486097,21.800016345,1.5014328603,0.68484497187900595,,,,,,,,,,,,,,,,,,,,
1952,1765.1302022,1093.9125774,502.37527456,122.04524059,22.037733574,23.297981463,1.4613946507,0.68144617728145396,,,,,,,,,,,,,,,,,,,,
1953,1815.1914097,1103.3641601,533.88961936,129.53465748,24.439318215,22.201973312,1.7616812227,0.68749990030153096,,,,,,,,,,,,,,,,,,,,
1954,1853.0287511,1102.2008874,564.71741321,136.85635963,26.510283153,21.182317498,1.5614901747,0.68835177307043605,,,,,,,,,,,,,,,,,,,,
1955,2031.6213919,1193.133043,631.45455811,149.3810019,29.321962215,26.429011749,1.9018149563,0.73982812089678895,,,,,,,,,,,,,,,,,,,,
1956,2163.2042659,1254.3649055,685.29972645,160.30192416,31.792467219,29.523408546,1.9218340611,0.77229640628413598,,,,,,,,,,,,,,,,,,,,
1957,2234.064852,1277.4723276,715.7415129,176.53370021,33.420186587,29.035348004,1.8617767467,0.781724609231089,,,,,,,,,,,,,,,,,,,,
1958,2297.259736,1297.3041729,744.23095182,192.68687025,35.396843754,25.959292432,1.6816048035,0.78778277743540304,,,,,,,,,,,,,,,,,,,,
1959,2416.6654555,1350.1708138,792.57456918,206.99134003,39.641046342,25.025527339,2.2621588428,0.81361202957850198,,,,,,,,,,,,,,,,,,,,
1960,2561.7962105,1406.0992558,853.08551359,227.81852972,42.956830218,24.32866062,7.5074205117,0.84849226351673401,,,,,,,,,,,,,,,,,,,,
1961,2569.4275148,1348.071112,904.27444907,240.77675438,44.799455243,23.531248977,7.9744951236,0.83739151562867398,,,,,,,,,,,,,,,,,,,,
1962,2660.0862333,1344.0300224,972.04924766,264.15581555,48.135038206,23.452727808,8.2633816697,0.85076838582226,,,,,,,,,,,,,,,,,,,,
1963,2801.8687815,1393.0923832,1038.893748,285.7554821,50.75992776,24.701470399,8.665769979,0.876740401924477,,,,,,,,,,,,,,,,,,,,
1964,2954.0442242,1421.8356884,1120.9143112,314.69724645,56.266104666,30.783806559,9.5470668529,0.90414822136388595,,,,,,,,,,,,,,,,,,,,
1965,3086.7055869,1442.6064773,1204.0971622,335.89783817,59.078242914,35.601204032,9.424662207,0.92496314255809697,,,,,,,,,,,,,,,,,,,,
1966,3237.3658523,1459.2357688,1299.4542403,365.73024056,63.604175111,39.455809599,9.8856178619,0.95037272832179198,,,,,,,,,,,,,,,,,,,,
1967,3339.6093014,1435.3610197,1385.4076214,391.13778444,65.480562588,52.069577039,10.152736269,0.96091472003376799,,,,,,,,,,,,,,,,,,,,
1968,3521.9256898,1451.2732636,1509.0908376,425.69323817,69.71294765,55.622341156,10.533061722,0.99298380446400503,,,,,,,,,,,,,,,,,,,,
1969,3755.6876095,1505.4916561,1631.945926,466.34306844,73.920429575,66.603392872,11.383136557,1.03729499891326,,,,,,,,,,,,,,,,,,,,
1970,4066.090712,1554.7413915,1855.9342612,488.77108801,78.736008109,75.803743444,12.104219682,1.10031426785408,,,,,,,,,,,,,,,,,,,,
1971,4231.1096375,1555.2069279,1965.4779997,527.70119187,82.80307674,87.731190457,12.189250886,1.1222616991091701,,,,,,,,,,,,,,,,,,,,
1972,4427.7946802,1552.9087773,2119.2181594,560.11074175,87.7610952,94.675732723,13.120173899,1.15163172623864,,,,,,,,,,,,,,,,,,,,
1973,4662.5274555,1599.7659545,2244.4174636,601.55656838,92.936335372,109.76077251,14.090361221,1.18934396192567,,,,,,,,,,,,,,,,,,,,
1974,4642.2986154,1599.3509462,2212.1708158,616.59726137,93.066867189,106.81477784,14.297946981,1.1618768049162,,,,,,,,,,,,,,,,,,,,
1975,4653.3786439,1647.0199807,2193.3850839,615.67066416,92.533170495,91.896068429,12.873676192,1.14349438995209,,,,,,,,,,,,,,,,,,,,
1976,4908.6367363,1708.5248918,2330.3972197,651.51595927,96.628911621,107.91889626,13.650857687,1.18494381809456,,,,,,,,,,,,,,,,,,,,
1977,5047.6669136,1750.1141117,2412.3598665,666.32845934,101.18968799,104.11260489,13.56218322,1.1973290602338,,,,,,,,,,,,,,,,,,,,
1978,5203.0444933,1779.8777885,2498.9060738,696.1456422,107.68687758,106.4882091,13.939902182,1.2129276617050999,,,,,,,,,,,,,,,,,,,,
1979,5350.1643588,1863.6256785,2530.82124,734.00094705,109.10364842,98.294101538,14.318743269,1.2255326532261801,,,,,,,,,,,,,,,,,,,,
1980,5317.259993,1912.7935428,2442.2260448,752.86023318,109.85734817,86.367153864,13.155670121,1.1965010739806501,,,,,,,,,,,,,,,,,,,,
1981,5190.215328,1907.4733178,2332.6373963,762.75057258,109.88537579,64.730719929,12.737945633,1.14710330226437,,,,,,,,,,,,,,,,,,,,
1982,5148.8463949,1940.8292324,2276.5196703,745.5410618,109.37496858,64.296166419,12.285295441,1.1173748480100401,,,,,,,,,,,,,,,,,,,,
1983,5181.7416249,1991.7038184,2253.4353695,753.54372625,111.79337156,58.091595938,13.173743251,1.1044052585381601,,,,,,,,,,,,,,,,,,,,
1984,5360.7338032,2088.0594189,2271.7692206,821.77190102,113.90711259,50.969548376,14.256601755,1.1224702272296401,,,,,,,,,,,,,,,,,,,,
1985,5541.7932643,2238.5202112,2271.3071085,852.06046257,115.29829404,49.521952102,15.085235829,1.13988077608339,,,,,,,,,,,,,,,,,,,,
1986,5624.3211904,2270.9151157,2339.3373738,831.37271299,120.10893401,46.307295963,16.279757918,1.13621196442269,,,,,,,,,,,,,,,,,,,,
1987,5798.5215404,2346.7427811,2358.9184912,902.81654842,125.24697372,44.48943389,20.307312092,1.15027561504027,,,,,,,,,,,,,,,,,,,,
1988,6025.4871376,2427.1108863,2445.4979584,946.03010409,131.88227377,50.631048718,24.334866266,1.17403390532912,,,,,,,,,,,,,,,,,,,,
1989,6107.7973532,2426.7717046,2488.1091957,993.54751183,134.57838921,41.125377173,23.665174672,1.16924638016467,,,,,,,,,,,,,,,,,,,,
1990,6209.7981097,2374.9446676,2523.2271112,1045.3997793,134.7235867,70.633891484,60.869073407,1.16809493719889,,,,,,,,,,,,,,,,,,,,
1991,6339.9222511,2351.1432922,2649.6939314,1066.9558067,138.50308797,74.784833864,58.841298916,1.1727032782206099,,,,,,,,,,,,,,,,,,,,
1992,6159.1700238,2295.1690831,2513.9891611,1080.7129434,144.25639321,66.043599048,58.998843932,1.12134025494022,,,,,,,,,,,,,,,,,,,,
1993,6222.257178,2322.9423573,2515.9426086,1110.0298911,150.45902962,63.892503297,58.990788087,1.11561297006937,,,,,,,,,,,,,,,,,,,,
1994,6286.7835915,2336.0035125,2525.6811301,1119.5233891,160.59653855,85.922682766,59.056338312,1.1105963047910301,,,,,,,,,,,,,,,,,,,,
1995,6420.4399352,2402.611946,2548.8427494,1149.0288638,169.83850195,89.104534337,61.013339768,1.11791652515864,,,,,,,,,,,,,,,,,,,,
1996,6618.4942341,2462.9824952,2625.9652583,1199.9371856,173.33805708,95.677863558,60.593374367,1.13619384504192,,,,,,,,,,,,,,,,,,,,
1997,6658.2834366,2450.2557281,2665.7249345,1204.5521537,180.36165096,96.326996869,61.061972497,1.1272842733964299,,,,,,,,,,,,,,,,,,,,
1998,6640.5419376,2384.261024,2700.2773835,1224.2387429,179.68046541,91.887972653,60.196349102,1.10910228249656,,,,,,,,,,,,,,,,,,,,
1999,6777.700499,2418.8743645,2766.2458424,1254.1806972,188.45844021,90.10080814,59.840346622,1.1170023569574901,,,,,,,,,,,,,,,,,,,,
2000,6959.9584539,2512.8810194,2805.1500426,1291.2206249,196.89663942,94.770103602,59.040023967,1.1319032044848201,,,,,,,,,,,,,,,,,,,,
2001,7007.3499845,2527.104186,2826.482055,1298.1055588,205.77113153,91.660571257,58.226481856,1.1246404331158799,,,,,,,,,,,,,,,,,,,,
2002,7163.8344593,2643.030111,2821.155327,1338.5921102,213.39721081,88.627153661,59.032546644,1.1348815199483699,,,,,,,,,,,,,,,,,,,,
2003,7546.0287403,2871.9485354,2897.7696058,1387.2134839,234.71859074,94.051635594,60.32688895,1.1801921628324801,,,,,,,,,,,,,,,,,,,,
2004,7811.1879393,2968.4969521,3005.0587261,1435.665233,245.2444839,93.518209016,63.204335202,1.2062210796480299,,,,,,,,,,,,,,,,,,,,
2005,8076.4472885,3153.3134817,3031.9879925,1466.9655313,263.08415049,94.973574266,66.122558163,1.23150814219916,,,,,,,,,,,,,,,,,,,,
2006,8353.1023949,3329.482037,3059.8007769,1512.9896318,286.9352514,94.854960928,69.039736908,1.25772909282273,,,,,,,,,,,,,,,,,,,,
2007,8597.0889779,3490.3329469,3070.0898333,1563.9337831,308.17744,93.696568619,70.858405898,1.2781972567358399,,,,,,,,,,,,,,,,,,,,
2008,8745.0607329,3603.6599311,3058.3066655,1608.725275,312.05529996,91.364465607,70.949095694,1.2838487631673401,,,,,,,,,,,,,,,,,,,,
2009,8595.3238471,3557.0727823,2991.7331993,1568.9309208,320.80201202,90.182099996,66.602832634,1.24600502815429,,,,,,,,,,,,,,,,,,,,
2010,9090.1550168,3804.794953,3092.2419402,1690.2584493,342.48734953,93.187729281,67.184595635,1.3012698946979799,,,,,,,,,,,,,,,,,,,,
2011,9398.60004,4020.5441279,3097.2907455,1739.344641,368.22523781,98.118859553,75.07642822,1.32877610325179,,,,,,,,,,,,,,,,,,,,
2012,9534.7853087,4065.6500968,3138.1597137,1774.7011642,377.77435348,102.97896299,75.521017633,1.3313582077699799,,,,,,,,,,,,,,,,,,,,
2013,9615.8480098,4090.9070975,3161.5886632,1783.9378103,393.80527333,105.22032579,80.388839656,1.3262153204720799,,,,,,,,,,,,,,,,,,,,
2014,9679.6383293,4095.5473547,3171.8191104,1814.038549,409.25384926,105.63155044,83.347915458,1.3189290953257899,,,,,,,,,,,,,,,,,,,,
2015,9678.8249895,4001.6671554,3243.8266037,1851.3522922,394.22654085,104.87860823,82.873789021,1.30326504718395,,,,,,,,,,,,,,,,,,,,
2016,9677.9545989,3909.7938075,3277.0092237,1902.2812108,404.7152376,102.14075773,82.014361632,1.2880798273055001,,,,,,,,,,,,,,,,,,,,
2017,9832.2738431,3954.6070414,3335.0488938,1943.5935687,410.62501583,105.75405466,82.645268714,1.29375047473293,,,,,,,,,,,,,,,,,,,,
2018,10034.646591,4018.8986734,3348.0997958,2046.40315,427.34786145,111.16098836,82.736121695,1.3059501646090399,,,,,,,,,,,,,,,,,,,,
2019,10109.198523,4007.7273559,3378.2611517,2080.0839205,440.98692902,118.83938355,83.299782259,1.30190112999948,,,,,,,,,,,,,,,,,,,,
2020,9554.5138974,3882.6187376,2974.8767966,2062.0254963,445.70050717,108.76618511,80.526174652,1.2185398947892301,,,,,,,,,,,,,,,,,,,,
2021,10048.18298,4089.1148705,3142.6694361,2162.1484013,461.90058667,110.10615915,82.243526644,1.2704271099414901,,,,,,,,,,,,,,,,,,,,
2022,10139.133388,4153.7401972,3241.7809952,2114.7571298,438.17524802,108.47485075,82.204966724,1.2713479244877901,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
